,Title,Year,Authors,Journal,Journal Acronym,Rank
16,Robust multi-scale superpixel classification for optic cup localization.,2015,"Ngan Meng Tan, Yanwu Xu, Wooi-Boon Goh, Jiang Liu",Comput. Medical Imaging Graph. 40: 182-193 ,CMIG,Unranked
17,The MOY framework for collaborative play design in integrated shared and private interactive spaces.,2014,"Wooi-Boon Goh, Ming Chen, Cuong Hong Trinh, Jacquelyn Tan, Wei Shou",CHI 2014: 391-400,CHI,A*
18,Multi-scale superpixel classification for optic cup localization.,2014,"Ngan Meng Tan, Yanwu Xu, Jiang Liu, Wooi Boon Goh, Fengshou Yin, Tien Yin Wong",ISBI 2014: 137-140,ISBI,Unranked
19,A spatio-temporal Long-term Memory approach for visual place recognition in mobile robotic navigation.,2013,"Vu Anh Nguyen, Janusz A. Starzyk, Wooi-Boon Goh",Robotics Auton. Syst. 61: 1744-1758 ,RAS,Unranked
20,Time optimized multi-agent path planning using guided iterative prioritized planning.,2013,"Wenjie Wang, Wooi-Boon Goh",AAMAS 2013: 1183-1184,ATAL,Unranked
21,Domain prior based superpixel propagation for optic cup localization.,2013,"Ngan Meng Tan, Yanwu Xu, Jiang Liu, Wooi Boon Goh, Carol Yim-lui Cheung, Tin Aung, Tien Yin Wong",ISBI 2013: 880-883,ISBI,Unranked
22,Exploring Volume Visualization with Whole-hand Multitouch Gestures.,2013,"Xiaoqi Yan, Peng Song, Chi-Wing Fu, Wooi Boon Goh, Kwan-Liu Ma",PG  2013,PG,Journal Published
23,Neural Network Structure for Spatio-Temporal Long-Term Memory.,2012,"Vu Anh Nguyen, Janusz A. Starzyk, Wooi-Boon Goh, Daniel Jachyra",IEEE Trans. Neural Networks Learn. Syst. 23: 971-983 ,TNN,Unranked
24,The i-Cube: design considerations for block-based digital manipulatives and their applications.,2012,"Wooi-Boon Goh, L. L. Chamara Kasun, Siska Fitriani, Jacquelyn Tan, Wei Shou",Conference on Designing Interactive Systems 2012: 398-407,ACMDIS,Unranked
25,Interaction design patterns for multi-touch tabletop collaborative games.,2012,"Wooi-Boon Goh, Wei Shou, Jacquelyn Tan, G. T. Jackson Lum",CHI Extended Abstracts 2012: 141-150,CHI,A*
26,A handle bar metaphor for virtual object manipulation with mid-air interaction.,2012,"Peng Song, Wooi-Boon Goh, William Hutama, Chi-Wing Fu, Xiaopei Liu",CHI 2012: 1297-1306,CHI,A*
27,Sequence recognition with spatio-temporal long-term memory organization.,2012,"Vu Anh Nguyen, Janusz A. Starzyk, Wooi-Boon Goh",IJCNN 2012: 1-8,IJCNN,B
28,A Fast Voting-based Technique for Human Action Recognition in Video Sequences.,2012,"Duc-Hieu Tran, Wooi-Boon Goh",VISAPP  2012: 613-619,VISAPP,Unranked
29,Multi-robot Path Planning with the Spatio-Temporal A* Algorithm and Its Variants.,2011,"Wenjie Wang, Wooi-Boon Goh",AAMAS Workshops 2011: 313-329,ATAL,Unranked
30,Spatio-temporal A* algorithms for offline multiple mobile robot path planning.,2011,"Wenjie Wang, Wooi-Boon Goh",AAMAS 2011: 1091-1092,ATAL,Unranked
31,Action role design and observations in a gestural interface-based collaborative game.,2011,"Wooi-Boon Goh, Siska Fitriani, Chun-Fan Goh, Jacquelyn Tan, Monica Menon, Libby Cohen",CHI Extended Abstracts 2011: 763-772,CHI,A*
32,WYSIWYF: exploring and annotating volume data with a tangible handheld device.,2011,"Peng Song, Wooi-Boon Goh, Chi-Wing Fu, Qiang Meng, Pheng-Ann Heng",CHI 2011: 1333-1342,CHI,A*
33,Distinguishing multiple smart-phone interactions on a multi-touch wall display using tilt correlation.,2011,"William Hutama, Peng Song, Chi-Wing Fu, Wooi-Boon Goh",CHI 2011: 3315-3318,CHI,A*
34,Multi-touch techniques for exploring large-scale 3D astrophysical simulations.,2010,"Chi-Wing Fu, Wooi-Boon Goh, Junxiang Allen Ng",CHI 2010: 2213-2222,CHI,A*
35,A motion-based visual interface for 3D visualization and robotic control applications.,2010,"Safiullah Hussaini, Wooi-Boon Goh",ICARCV 2010: 127-132,ICARCV,C
36,Spatio-temporal sequence learning of visual place cells for robotic navigation.,2010,"Vu Anh Nguyen, Janusz A. Starzyk, Alex Leng Phuan Tay, Wooi-Boon Goh",IJCNN 2010: 1-8,IJCNN,B
37,Using CCD Moiré Pattern Analysis to Implement Pressure-Sensitive Touch Surfaces.,2009,"Tong Tu, Wooi-Boon Goh",CAIP 2009: 1228-1235,CAIP,C
38,Moiré Patterns from a CCD Camera - Are They Annoying Artifacts or Can They be Useful?,2009,"Tong Tu, Wooi-Boon Goh",VISAPP  2009: 51-58,VISAPP,Unranked
39,Strategies for shape matching using skeletons.,2008,Wooi-Boon Goh,Comput. Vis. Image Underst. 110: 326-345 ,CVIU,Unranked
40,MICRO-EBLOCK: A Modular Platform for Embedded System Education.,2008,"Choon-Ching Tan, Su-Lim Tan, Chng Eng Siong, Wooi-Boon Goh",CSSE  2008: 299-303,CSSE,Unranked
41,The multiresolution gradient vector field skeleton.,2007,"Wooi-Boon Goh, Kai-Yun Chan",Pattern Recognit. 40: 1255-1269 ,PR,Unranked
42,Interacting with Projected Media on Deformable Surfaces.,2007,"Siska Fitriani, Wooi-Boon Goh",ICCV 2007: 1-6,ICCV,A*
43,An Embedded Systems graduate education for Singapore.,2007,"Ian McLoughlin, Douglas L. Maskell, Thambipillai Srikanthan, Wooi-Boon Goh",ICPADS 2007: 1-5,ICPADS,B
44,The design of effective low cost embedded processor development kits for supporting take-home self-practice pedagogies.,2007,"Nicholas Vun, Wooi-Boon Goh",ICPADS 2007: 1-7,ICPADS,B
45,Issues and challenges of embedded processor education for working professionals.,2007,"Nicholas Vun, Wooi-Boon Goh",ICPADS 2007: 1-8,ICPADS,B
46,Shape analysis using multiresolution gradient vector field.,2006,Wooi-Boon Goh,"Nanyang Technological University, Singapore, 2006",NAN,Unranked
47,Strategies for Part-Based Shape Analysis Using Skeletons.,2006,Wooi-Boon Goh,ISVC  2006: 475-484,ISVC,National
48,Structural and Textural Skeletons for Noisy Shapes.,2005,"Wooi-Boon Goh, Kai-Yun Chan",ISVC 2005: 454-461,ISVC,National
49,A Shape Descriptor for Shapes with Boundary Noise and Texture.,2003,"Wooi-Boon Goh, Kai-Yun Chan",BMVC 2003: 1-10,BMVC,A
50,Part-Based Shape Recognition Using Gradient Vector Field Histograms.,2003,"Wooi-Boon Goh, Kai-Yun Chan",CAIP 2003: 402-409,CAIP,C
51,Shape Description Using Gradient Vector Field Histograms.,2003,"Wooi-Boon Goh, Kai-Yun Chan",Scale-Space 2003: 713-728,SCALESPACE,Unranked
52,Sub-pixel location of edges with non-uniform blurring: a finite closed-form approach.,2000,"Shan Ying, Wooi Boon Goh",Image Vis. Comput. 18: 1015-1023 ,IVC,Unranked
53,Amplitude modulated sinusoidal modeling using least-square infinite series approximation with applications to timbre analysis.,1998,"Wooi-Boon Goh, Kai-Yun Chan",ICASSP 1998: 3561-3564,ICASSP,Unranked
54,Camera Self-Calibration from Video Sequences with Changing Focal Length.,1998,"Shan Ying, Wooi Boon Goh",ICIP  1998: 176-180,ICIP,B
55,A new spatio-temporal MRF model for the detection of missing data in image sequences.,1997,"Man-Nang Chong, P. Liu, Wooi Boon Goh, Dilip Krishnan",ICASSP 1997: 2977-2980,ICASSP,Unranked
56,Bi-directional 3D auto-regressive model approach to motion picture restoration.,1996,"Wooi Boon Goh, Man-Nang Chong, Showbhik Kalra, Dilip Krishnan",ICASSP 1996: 2275-2278,ICASSP,Unranked
57,Parallel algorithms for 3D multi-level median filtering with motion compensation.,1995,"P. Liu, Man-Nang Chong, Wooi Boon Goh",ICIP 1995: 89-92,ICIP,B
