,Title,Year,Authors,Journal,Journal Acronym,Rank
46,RF-Based Human Activity Recognition Using Signal Adapted Convolutional Neural Network.,2021,"Zhe Chen, Chao Cai, Tianyue Zheng, Jun Luo, Jie Xiong, Xin Wang",CoRR abs/2110.14307 ,CORR,Unranked
47,V2iFi: in-Vehicle Vital Sign Monitoring via Compact RF Sensing.,2021,"Tianyue Zheng, Zhe Chen, Chao Cai, Jun Luo, Xu Zhang",CoRR abs/2110.14848 ,CORR,Unranked
48,Enhancing RF Sensing with Deep Learning: A Layered Approach.,2021,"Tianyue Zheng, Zhe Chen, Shuya Ding, Jun Luo",CoRR abs/2110.14849 ,CORR,Unranked
49,RF-Net: a Unified Meta-learning Framework for RF-enabled One-shot Human Activity Recognition.,2021,"Shuya Ding, Zhe Chen, Tianyue Zheng, Jun Luo",CoRR abs/2111.04566 ,CORR,Unranked
50,MoRe-Fi: Motion-robust and Fine-grained Respiration Monitoring via Deep-Learning UWB Radar.,2021,"Tianyue Zheng, Zhe Chen, Shujie Zhang, Chao Cai, Jun Luo",CoRR abs/2111.08195 ,CORR,Unranked
51,Adv-4-Adv: Thwarting Changing Adversarial Perturbations via Adversarial Domain Adaptation.,2021,"Tianyue Zheng, Zhe Chen, Shuya Ding, Chao Cai, Jun Luo",CoRR abs/2112.00428 ,CORR,Unranked
52,V2iFi: in-Vehicle Vital Sign Monitoring via Compact RF Sensing.,2020,"Tianyue Zheng, Zhe Chen, Chao Cai, Jun Luo, Xu Zhang",Proc. ACM Interact. Mob. Wearable Ubiquitous Technol. 4: 70:1-70:27 ,IMWUT,Unranked
53,Enabling Real-Life Deployment of Piggyback-VLC via Light Emission Composition.,2020,"Yanbing Yang, Jun Luo, Chen Chen, Liangyin Chen",IEEE Internet Comput. 24: 59-65 ,INTERNET,Unranked
54,Hunting multiple bumps in graphs.,2020,"Yahui Sun, Jun Luo, Theodoros Lappas, Xiaokui Xiao, Bin Cui",Proc. VLDB Endow. 13: 656-669 ,PVLDB,Unranked
55,Composite Amplitude-Shift Keying for Effective LED-Camera VLC.,2020,"Yanbing Yang, Jun Luo",IEEE Trans. Mob. Comput. 19: 528-539 ,TMC,Unranked
56,HackMan: hacking commodity millimeter-wave hardware for a measurement study.,2020,"Chao Cai, Zhen Chen, Jun Luo, Linwei Zhu, Menglan Hu",Wirel. Networks 26: 5411-5425 ,WINET,Unranked
57,Enhancing Intrinsic Adversarial Robustness via Feature Pyramid Decoder.,2020,"Guanlin Li, Shuya Ding, Jun Luo, Chang Liu",CVPR 2020: 797-805,CVPR,A*
58,UWHear: through-wall extraction and separation of audio vibrations using wireless signals.,2020,"Ziqi Wang, Zhe Chen, Akash Deep Singh, Luis Garcia, Jun Luo, Mani B. Srivastava",SenSys 2020: 1-14,SENSYS,A*
59,AcuTe: acoustic thermometer empowered by a single smartphone.,2020,"Chao Cai, Zhe Chen, Henglin Pu, Liyuan Ye, Menglan Hu, Jun Luo",SenSys 2020: 28-41,SENSYS,A*
60,RF-net: a unified meta-learning framework for RF-enabled one-shot human activity recognition.,2020,"Shuya Ding, Zhe Chen, Tianyue Zheng, Jun Luo",SenSys 2020: 517-530,SENSYS,A*
61,Incentive Mechanism for Socially-Aware Mobile Crowdsensing: A Bayesian Stackelberg Game.,2020,"Jiangtian Nie, Jun Luo, Zehui Xiong, Dusit Niyato, Ping Wang, Yang Zhang",WASA  2020: 394-406,WASA,Unranked
62,Enhancing Intrinsic Adversarial Robustness via Feature Pyramid Decoder.,2020,"Guanlin Li, Shuya Ding, Jun Luo, Chang Liu",CoRR abs/2005.02552 ,CORR,Unranked
63,An Incentive Mechanism Design for Socially Aware Crowdsensing Services with Incomplete Information.,2019,"Jiangtian Nie, Jun Luo, Zehui Xiong, Dusit Niyato, Ping Wang, Mohsen Guizani",IEEE Commun. Mag. 57: 74-80 ,CM,Unranked
64,Editorial: Green computing in Wireless Sensor Networks.,2019,"Feng Li, Shibo He, Jun Luo, Mohan Gurusamy, Junshan Zhang",Comput. Networks 150: 266-268 ,CN,National
65,3D articulated skeleton extraction using a single consumer-grade depth camera.,2019,"Xuequan Lu, Zhigang Deng, Jun Luo, Wenzhi Chen, Sai-Kit Yeung, Ying He",Comput. Vis. Image Underst. 188 ,CVIU,Unranked
66,VisioMap: Lightweight 3-D Scene Reconstruction Toward Natural Indoor Localization.,2019,"Feng Li, Jie Hao, Jin Wang, Jun Luo, Ying He, Dongxiao Yu, Xiuzhen Cheng",IEEE Internet Things J. 6: 8870-8882 ,IOTJ,Unranked
67,Organizing an Influential Social Event Under a Budget Constraint.,2019,"Kai Han, Yuntian He, Xiaokui Xiao, Shaojie Tang, Fei Gui, Chaoting Xu, Jun Luo",IEEE Trans. Knowl. Data Eng. 31: 2379-2392 ,TKDE,Unranked
68,Learning-Based Outdoor Localization Exploiting Crowd-Labeled WiFi Hotspots.,2019,"Jin Wang, Jun Luo, Sinno Jialin Pan, Aixin Sun",IEEE Trans. Mob. Comput. 18: 896-909 ,TMC,Unranked
69,Differentially Private Mechanisms for Budget Limited Mobile Crowdsourcing.,2019,"Kai Han, Huan Liu, Shaojie Tang, Mingjun Xiao, Jun Luo",IEEE Trans. Mob. Comput. 18: 934-946 ,TMC,Unranked
70,A Stackelberg Game Approach Toward Socially-Aware Incentive Mechanisms for Mobile Crowdsensing.,2019,"Jiangtian Nie, Jun Luo, Zehui Xiong, Dusit Niyato, Ping Wang",IEEE Trans. Wirel. Commun. 18: 724-738 ,TWC,Unranked
71,SynLight: Synthetic Light Emission for Fast Transmission in COTS Device-enabled VLC.,2019,"Yanbing Yang, Jun Luo, Chen Chen, Wen-De Zhong, Liangyin Chen",INFOCOM 2019: 1297-1305,INFOCOM,A*
72,Visible Light Based Occupancy Inference Using Ensemble Learning.,2018,"Jie Hao, Xiaoming Yuan, Yanbing Yang, Ran Wang, Yi Zhuang, Jun Luo",IEEE Access 6: 16377-16385 ,ACCESS,Unranked
73,ParkLoc: Light-weight Graph-based Vehicular Localization in Parking Garages.,2018,"Jim Cherian, Jun Luo, Shen-Shyang Ho",Proc. ACM Interact. Mob. Wearable Ubiquitous Technol. 2: 99:1-99:23 ,IMWUT,Unranked
74,Counting via LED sensing: Inferring occupancy using lighting infrastructure.,2018,"Yanbing Yang, Jun Luo, Jie Hao, Sinno Jialin Pan",Pervasive Mob. Comput. 45: 35-54 ,PERCOM,A*
75,ATME: Accurate Traffic Matrix Estimation in Both Public and Private Datacenter Networks.,2018,"Zhiming Hu, Yan Qiao, Jun Luo",IEEE Trans. Cloud Comput. 6: 60-73 ,TCC,A
76,Trinity: Enabling Self-Sustaining WSNs Indoors with Energy-Free Sensing and Networking.,2018,"Feng Li, Yanbing Yang, Zicheng Chi, Liya Zhao, Yaowen Yang, Jun Luo",ACM Trans. Embed. Comput. Syst. 17: 57:1-57:27 ,TECS,Unranked
77,Quality-Aware Pricing for Mobile Crowdsensing.,2018,"Kai Han, He Huang, Jun Luo",IEEE/ACM Trans. Netw. 26: 1728-1741 ,TON,Unranked
78,Time- and Cost- Efficient Task Scheduling across Geo-Distributed Data Centers.,2018,"Zhiming Hu, Baochun Li, Jun Luo",IEEE Trans. Parallel Distributed Syst. 29: 705-718 ,TPDS,Unranked
79,A Socially-Aware Incentive Mechanism for Mobile Crowdsensing Service Market.,2018,"Jiangtian Nie, Zehui Xiong, Dusit Niyato, Ping Wang, Jun Luo",GLOBECOM 2018: 1-7,GLOBECOM,B
80,Budget-Constrained Organization of Influential Social Events.,2018,"Kai Han, Yuntian He, Xiaokui Xiao, Shaojie Tang, Fei Gui, Chaoting Xu, Jun Luo",ICDE 2018: 917-928,ICDE,A*
81,Boosting the Throughput of LED-Camera VLC via Composite Light Emission.,2018,"Yanbing Yang, Jun Luo",INFOCOM 2018: 315-323,INFOCOM,A*
82,Discount Allocation for Revenue Maximization in Online Social Networks.,2018,"Kai Han, Chaoting Xu, Fei Gui, Shaojie Tang, He Huang, Jun Luo",MobiHoc 2018: 121-130,MOBIHOC,A
83,Low Rank Matrix Approximation for Geometry Filtering.,2018,"Xuequan Lu, Scott Schaefer, Jun Luo, Lizhuang Ma, Ying He",CoRR abs/1803.06783 ,CORR,Unranked
84,A Stackelberg Game Approach Towards Socially-Aware Incentive Mechanisms for Mobile Crowdsensing.,2018,"Jiangtian Nie, Jun Luo, Zehui Xiong, Dusit Niyato, Ping Wang",CoRR abs/1807.08412 ,CORR,Unranked
85,Adaptive Scheduling of Task Graphs with Dynamic Resilience.,2017,"Menglan Hu, Jun Luo, Yang Wang, Bharadwaj Veeravalli",IEEE Trans. Computers 66: 17-23 ,TC,Unranked
86,ART: Adaptive fRequency-Temporal Co-Existing of ZigBee and WiFi.,2017,"Feng Li, Jun Luo, Gaotao Shi, Ying He",IEEE Trans. Mob. Comput. 16: 662-674 ,TMC,Unranked
87,CeilingTalk: Lightweight Indoor Broadcast Through LED-Camera Communication.,2017,"Yanbing Yang, Jie Hao, Jun Luo",IEEE Trans. Mob. Comput. 16: 3308-3319 ,TMC,Unranked
88,WOLoc: WiFi-only outdoor localization using crowdsensed hotspot labels.,2017,"Jin Wang, Nicholas Tan, Jun Luo, Sinno Jialin Pan",INFOCOM 2017: 1-9,INFOCOM,A*
89,Roaming in Connecting Light: Practical Visible Light Communication Leveraging LED Sensing.,2017,"Yanbing Yang, Shuya Ding, Jie Hao, Jun Luo",VLCS@MobiCom 2017: 9-14,MOBICOM,A*
90,ReflexCode: Coding with Superposed Reflection Light for LED-Camera Communication.,2017,"Yanbing Yang, Jiangtian Nie, Jun Luo",MobiCom 2017: 193-205,MOBICOM,A*
91,Demo: Coding with Superposed Reflection Light for LED-Camera Communication.,2017,"Yanbing Yang, Jiangtian Nie, Jun Luo",MobiCom 2017: 513-515,MOBICOM,A*
92,Online Pricing for Mobile Crowdsourcing with Multi-Minded Users.,2017,"Kai Han, Yuntian He, Haisheng Tan, Shaojie Tang, He Huang, Jun Luo",MobiHoc 2017: 18:1-18:10,MOBIHOC,A
93,CeilingSee: Device-free occupancy inference through lighting infrastructure based LED sensing.,2017,"Yanbing Yang, Jie Hao, Jun Luo, Sinno Jialin Pan",PerCom 2017: 247-256,PERCOM,A*
94,A Socially-Aware Incentive Mechanism for Mobile Crowdsensing Service Market.,2017,"Jiangtian Nie, Zehui Xiong, Dusit Niyato, Ping Wang, Jun Luo",CoRR abs/1711.01050 ,CORR,Unranked
95,Autonomous deployment of wireless sensor networks for optimal coverage with directional sensing model.,2016,"Feng Li, Jun Luo, Shi-Qing Xin, Ying He",Comput. Networks 108: 120-132 ,CN,National
96,Truthful Scheduling Mechanisms for Powering Mobile Crowdsensing.,2016,"Kai Han, Chi Zhang, Jun Luo, Menglan Hu, Bharadwaj Veeravalli",IEEE Trans. Computers 65: 294-307 ,TC,Unranked
97,Taming the Uncertainty: Budget Limited Robust Crowdsensing Through Online Learning.,2016,"Kai Han, Chi Zhang, Jun Luo",IEEE/ACM Trans. Netw. 24: 1462-1475 ,TON,Unranked
98,CeilingCast: Energy efficient and location-bound broadcast through LED-camera communication.,2016,"Jie Hao, Yanbing Yang, Jun Luo",INFOCOM 2016: 1-9,INFOCOM,A*
99,Flutter: Scheduling tasks closer to data across geo-distributed datacenters.,2016,"Zhiming Hu, Baochun Li, Jun Luo",INFOCOM 2016: 1-9,INFOCOM,A*
100,ParkGauge: Gauging the Occupancy of Parking Garages with Crowdsensed Parking Characteristics.,2016,"Jim Cherian, Jun Luo, Hongliang Guo, Shen-Shyang Ho, Richard Wisbrun",MDM 2016: 92-101,MDM,B
101,Posted pricing for robust crowdsensing.,2016,"Kai Han, He Huang, Jun Luo",MobiHoc 2016: 261-270,MOBIHOC,A
102,Barehanded music: real-time hand interaction for virtual piano.,2016,"Hui Liang, Jin Wang, Qian Sun, Yong-Jin Liu, Junsong Yuan, Jun Luo, Ying He",I3D 2016: 87-94,SI3D,Unranked
103,Coarse-grained traffic matrix estimation for data center networks.,2015,"Zhiming Hu, Yan Qiao, Jun Luo",Comput. Commun. 56: 25-34 ,COMCOM,Unranked
104,Exploiting temporal and spatial variation for WiFi interference avoidance in ZigBee networks.,2015,"Gaotao Shi, Ruitao Xu, Yantai Shu, Jun Luo",Int. J. Sens. Networks 18: 204-216 ,IJSNET,Unranked
105,Scheduling periodic task graphs for safety-critical time-triggered avionic systems.,2015,"Menglan Hu, Jun Luo, Yang Wang, Bharadwaj Veeravalli",IEEE Trans. Aerosp. Electron. Syst. 51: 2294-2304 ,TAES,Unranked
106,GROPING: Geomagnetism and cROwdsensing Powered Indoor NaviGation.,2015,"Chi Zhang, Kalyan Subbu, Jun Luo, Jianxin Wu",IEEE Trans. Mob. Comput. 14: 387-400 ,TMC,Unranked
107,Achieving Energy Efficiency and Reliability for Data Dissemination in Duty-Cycled WSNs.,2015,"Kai Han, Jun Luo, Liu Xiang, Mingjun Xiao, Liusheng Huang",IEEE/ACM Trans. Netw. 23: 1041-1052 ,TON,Unranked
108,Autonomous Deployment for Load Balancing k-Surface Coverage in Sensor Networks.,2015,"Feng Li, Jun Luo, Wenping Wang, Ying He",IEEE Trans. Wirel. Commun. 14: 279-293 ,TWC,Unranked
109,GRIP: Greedy Routing through dIstributed Parametrization for guaranteed delivery in WSNs.,2015,"Minqi Zhang, Feng Li, Ying He, Juncong Lin, Xianfeng Gu, Jun Luo",Wirel. Networks 21: 67-80 ,WINET,Unranked
110,Cracking network monitoring in DCNs with SDN.,2015,"Zhiming Hu, Jun Luo",INFOCOM 2015: 199-207,INFOCOM,A*
111,RUSH: Routing and scheduling for hybrid data center networks.,2015,"Kai Han, Zhiming Hu, Jun Luo, Liu Xiang",INFOCOM 2015: 415-423,INFOCOM,A*
112,Poster: ParkGauge: Gauging the Congestion Level of Parking Garages with Crowdsensed Parking Characteristics.,2015,"Jim Cherian, Jun Luo, Hongliang Guo, Shen-Shyang Ho, Richard Wisbrun",SenSys 2015: 395-396,SENSYS,A*
113,Holistic Scheduling of Real-Time Applications in Time-Triggered In-Vehicle Networks.,2014,"Menglan Hu, Jun Luo, Yang Wang, Martin Lukasiewycz, Zeng Zeng",IEEE Trans. Ind. Informatics 10: 1817-1828 ,TII,Unranked
114,LBDP: Localized Boundary Detection and Parametrization for 3-D Sensor Networks.,2014,"Feng Li, Chi Zhang, Jun Luo, Shi-Qing Xin, Ying He",IEEE/ACM Trans. Netw. 22: 567-579 ,TON,Unranked
115,Practical Resource Provisioning and Caching with Dynamic Resilience for Cloud-Based Content Distribution Networks.,2014,"Menglan Hu, Jun Luo, Yang Wang, Bharadwaj Veeravalli",IEEE Trans. Parallel Distributed Syst. 25: 2169-2179 ,TPDS,Unranked
116,MEGCOM: Minimum-Energy Group COMmunication in Multihop Wireless Networks.,2014,"Kai Han, Liu Xiang, Jun Luo, Yang Liu",IEEE Trans. Veh. Technol. 63: 1790-1801 ,TVT,Unranked
117,Analysis and status quo of smartphone-based indoor localization systems.,2014,"Kalyan Subbu, Chi Zhang, Jun Luo, Athanasios V. Vasilakos",IEEE Wirel. Commun. 21: 106-112 ,WC,Unranked
118,TRack others if you can: localized proximity detection for mobile networks.,2014,"Chi Zhang, Jun Luo",Wirel. Networks 20: 1477-1494 ,WINET,Unranked
119,A Dual-Sensor Enabled Indoor Localization System with Crowdsensing Spot Survey.,2014,"Chi Zhang, Jun Luo, Jianxin Wu",DCOSS 2014: 75-82,DCOSS,B
120,Dead reckoning on smartphones to reduce GPS usage.,2014,"Kalan Nawarathne, Fang Zhao, Francisco C. Pereira, Jun Luo",ICARCV 2014: 529-534,ICARCV,C
121,Poster abstract: MaWi: a hybrid magnetic and wi-fi system for scalable indoor localization.,2014,"Chi Zhang, Jun Luo, Jianxin Wu",IPSN 2014: 275-276,IPSN,A*
122,CREATE: Correlation enhanced traffic matrix estimation in Data Center Networks.,2014,"Zhiming Hu, Yan Qiao, Jun Luo, Peng Sun, Yonggang Wen",Networking 2014: 1-9,NETWORKING,Unranked
123,BLISS: Budget LImited robuSt crowdSensing through online learning.,2014,"Kai Han, Chi Zhang, Jun Luo",SECON 2014: 555-563,SECON,B
124,iLocScan: harnessing multipath for simultaneous indoor source localization and space scanning.,2014,"Chi Zhang, Feng Li, Jun Luo, Ying He",SenSys 2014: 91-104,SENSYS,A*
125,Unsupervised co-segmentation for 3D shapes using iterative multi-label optimization.,2013,"Min Meng, Jiazhi Xia, Jun Luo, Ying He",Comput. Aided Des. 45: 312-320 ,CAD,Unranked
126,Algorithm design for data communications in duty-cycled wireless sensor networks: A survey.,2013,"Kai Han, Jun Luo, Yang Liu, Athanasios V. Vasilakos",IEEE Commun. Mag. 51 ,CM,Unranked
