,Title,Year,Authors,Journal,Journal Acronym,Rank
69,Extracting decision rules in prediction of protein secondary structure.,2008,"Minh Ngoc Nguyen, Jacek M. Zurada, Jagath C. Rajapakse",BIBE 2008: 1-6,BIBE,C
70,Protein localization on cellular images with Markov random fields.,2008,"Song Liu, Jagath C. Rajapakse",IJCNN 2008: 2127-2132,IJCNN,B
71,Extracting EEG rhythms using ICA-R.,2008,"Swathi Kavuri Sri, Jagath C. Rajapakse",IJCNN 2008: 2133-2138,IJCNN,B
72,Support Vector Based T-Score for Gene Ranking.,2008,"Piyushkumar A. Mundra, Jagath C. Rajapakse",PRIB 2008: 144-153,PRIB,Unranked
73,Fusion of Gene Regulatory and Protein Interaction Networks Using Skip-Chain Models.,2008,"Iti Chaturvedi, Jagath C. Rajapakse",PRIB 2008: 214-224,PRIB,Unranked
74,Prediction of Protein Secondary Structure with two-stage multi-class SVMs.,2007,"Minh Ngoc Nguyen, Jagath C. Rajapakse",Int. J. Data Min. Bioinform. 1: 248-269 ,IJDMB,Unranked
75,Modeling hemodynamic variability with fuzzy features for detecting brain activation from fMR time-series.,2007,"Juan Helen Zhou, Jagath C. Rajapakse",Neural Comput. Appl. 16: 541-549 ,NCA,B
76,Power spectral based detection of brain activation from fMR images.,2007,"Arun Kumar, Jagath C. Rajapakse",Neural Comput. Appl. 16: 551-557 ,NCA,B
77,Learning effective brain connectivity with dynamic Bayesian networks.,2007,"Jagath C. Rajapakse, Juan Helen Zhou",NeuroImage 37: 749-760 ,NEUROIMAGE,Unranked
78,Guest Editors' Introduction to the Special Section: Computational Intelligence Approaches in Computational Biology and Bioinformatics.,2007,"Jagath C. Rajapakse, Yan-Qing Zhang, Gary B. Fogel",IEEE ACM Trans. Comput. Biol. Bioinform. 4: 161-162 ,TCBB,Unranked
79,Grid-Enabled BLASTZ: Application to Comparative Genomics.,2007,"Chunxi Chen, Jagath C. Rajapakse",J. VLSI Signal Process. 48: 301-309 ,VLSISP,Unranked
80,Comparison of Human and Mouse Pseudogenes.,2007,"Pooja, Jagath C. Rajapakse",CIBCB 2007: 219-224,CIBCB,C
81,One-Versus-One and One-Versus-All Multiclass SVM-RFE for Gene Selection in Cancer Classification.,2007,"Kaibo Duan, Jagath C. Rajapakse, Minh Ngoc Nguyen",EvoBIO 2007: 47-56,EVOW,Unranked
82,Amino Acid Features for Prediction of Protein-Protein Interface Residues with Support Vector Machines.,2007,"Minh Ngoc Nguyen, Jagath C. Rajapakse, Kaibo Duan",EvoBIO 2007: 187-196,EVOW,Unranked
83,SVM-RFE with Relevancy and Redundancy Criteria for Gene Selection.,2007,"Piyushkumar A. Mundra, Jagath C. Rajapakse",PRIB 2007: 242-252,PRIB,Unranked
84,Validation of Gene Regulatory Networks from Protein-Protein Interaction Data: Application to Cell-Cycle Regulation.,2007,"Iti Chaturvedi, Meena K. Sakharkar, Jagath C. Rajapakse",PRIB 2007: 300-310,PRIB,Unranked
85,Time-Frequency Method Based Activation Detection in Functional MRI Time-Series.,2007,"Arun Kumar, Jagath C. Rajapakse",PRIB 2007: 368-377,PRIB,Unranked
86,Human Brain Anatomical Connectivity Analysis Using Sequential Sampling and Resampling.,2007,"Bo Zheng, Jagath C. Rajapakse",PRIB 2007: 391-400,PRIB,Unranked
87,"Evolutionary Computation,Machine Learning and Data Mining in Bioinformatics, 5th European Conference, EvoBIO 2007, Valencia, Spain, April 11-13, 2007, Proceedings.",2007,"Elena Marchiori, Jason H. Moore, Jagath C. Rajapakse","Lecture Notes in Computer Science 4447, Springer 2007, ISBN 978-3-540-71782-9 ",EVOW,Unranked
88,"Pattern Recognition in Bioinformatics, Second IAPR International Workshop, PRIB 2007, Singapore, October 1-2, 2007, Proceedings.",2007,"Jagath C. Rajapakse, Bertil Schmidt, L. Gwenn Volkert","Lecture Notes in Computer Science 4774, Springer 2007, ISBN 978-3-540-75285-1 ",PRIB,Unranked
89,ICA with Reference.,2006,"Wei Lu, Jagath C. Rajapakse",Neurocomputing 69: 2244-2257 ,IJON,Unranked
90,NURBS-based visualization of age-related diversity in cortical morphology.,2006,"Ravinda G. N. Meegama, Jagath C. Rajapakse",J. Vis. 9: 9-11 ,JVIS,Unranked
91,Learning functional structure from fMR images.,2006,"Xuebin Zheng, Jagath C. Rajapakse",NeuroImage 31: 1601-1613 ,NEUROIMAGE,Unranked
92,"Editorial for special issue on ""Soft Computing for Bioinformatics and Medical Informatics"".",2006,"David Corne, Gary B. Fogel, Jagath C. Rajapakse, Lipo Wang",Soft Comput. 10: 285-286 ,SOCO,Unranked
93,Input encoding method for identifying transcription start sites in RNA polymerase II promoters by neural networks.,2006,"Loi Sy Ho, Jagath C. Rajapakse",Soft Comput. 10: 331-337 ,SOCO,Unranked
94,Contextual modeling of functional MR images with conditional random fields.,2006,"Yang Wang, Jagath C. Rajapakse",IEEE Trans. Medical Imaging 25: 804-812 ,TMI,Unranked
95,Protein-Protein Interface Residue Prediction with SVM Using Evolutionary Profiles and Accessible Surface Areas.,2006,"Minh Ngoc Nguyen, Jagath C. Rajapakse",CIBCB 2006: 1-5,CIBCB,C
96,Determination of the Relative Importance of Gene Function or Taxonomic Grouping to Codon Usage Bias Using Cluster Analysis and SVMs.,2006,"Jianmin Ma, Minh Ngoc Nguyen, Gary B. Fogel, Jagath C. Rajapakse",CIBCB 2006: 1-8,CIBCB,C
97,Effect of Diffusion Weighting and Number of Sensitizing Directions on Fiber Tracking in DTI.,2006,"Bo Zheng, Jagath C. Rajapakse",ICONIP  2006: 102-109,ICONIP,B
98,Ultra-Fast fMRI Imaging with High-Fidelity Activation Map.,2006,"Neelam Sinha, Manojkumar Saranathan, A. G. Ramakrishnan, Juan Zhou, Jagath C. Rajapakse",ICONIP  2006: 361-368,ICONIP,B
99,Extraction of Fuzzy Features for Detecting Brain Activation from Functional MR Time-Series.,2006,"Juan Zhou, Jagath C. Rajapakse",ICONIP  2006: 983-992,ICONIP,B
100,Pattern Recognition in Bioinformatics: An Introduction.,2006,"Jagath C. Rajapakse, Limsoon Wong, Raj Acharya",PRIB 2006: 1-3,PRIB,Unranked
101,Graphical Approach to Weak Motif Recognition in Noisy Data Sets.,2006,"Loi Sy Ho, Jagath C. Rajapakse",PRIB 2006: 23-31,PRIB,Unranked
102,"Pattern Recognition in Bioinformatics, International Workshop, PRIB 2006, Hong Kong, China, August 20, 2006, Proceedings.",2006,"Jagath C. Rajapakse, Limsoon Wong, Raj Acharya","Lecture Notes in Computer Science 4146, Springer 2006, ISBN 3-540-37446-9 ",PRIB,Unranked
103,Phonological processing in Chinese-English bilingual biscriptals: An fMRI study.,2005,"Wendy W. P. Tham, Susan J. Rickard Liow, Jagath C. Rajapakse, Tan Choong Leong, Samuel E. S. Ng, Winston E. H. Lim, Lynn G. Ho",NeuroImage 28: 579-587 ,NEUROIMAGE,Unranked
104,Segmentation of subcortical brain structures using fuzzy templates.,2005,"Juan Helen Zhou, Jagath C. Rajapakse",NeuroImage 28: 915-924 ,NEUROIMAGE,Unranked
105,Markov Encoding for Detecting Signals in Genomic Sequences.,2005,"Jagath C. Rajapakse, Loi Sy Ho",IEEE ACM Trans. Comput. Biol. Bioinform. 2: 131-142 ,TCBB,Unranked
106,Approach and applications of constrained ICA.,2005,"Wei Lu, Jagath C. Rajapakse",IEEE Trans. Neural Networks 16: 203-212 ,TNN,Unranked
107,SVM-RFE peak selection for cancer classification with mass spectrometry data.,2005,"Kaibo Duan, Jagath C. Rajapakse",APBC 2005: 191-200,APBC,B
108,LVQ Approach Using AA Indices for Protein Subcellular Localisation Prediction.,2005,"Kok-Sin Toh, Minh Ngoc Nguyen, Jagath C. Rajapakse",CIBCB 2005: 296-302,CIBCB,C
109,Robust Algorithm for Finding Weak Motifs.,2005,"Xiao Yang, Jagath C. Rajapakse",CIBCB 2005: 414-419,CIBCB,C
110,Gene Classification Using Codon Usage Patterns and SVMs.,2005,"Jianmin Ma, Minh Ngoc Nguyen, Gavyn Pang, Jagath C. Rajapakse",CIBCB 2005: 435-442,CIBCB,C
111,Multi-class Protein Subcellular Localization Classification Using Support Vector Machines.,2005,"Peng Wai Meng, Jagath C. Rajapakse",CIBCB 2005: 526-,CIBCB,C
112,Syntactic Approach to Predict Membrane Spanning Regions of Transmembrane Proteins.,2005,"Koliya Pulasinghe, Jagath C. Rajapakse",EvoWorkshops 2005: 95-104,EVOW,Unranked
113,Two-Stage Multi-Class Support Vector Machines to Protein Secondary Structure Prediction.,2005,"Minh Ngoc Nguyen, Jagath C. Rajapakse",Pacific Symposium on Biocomputing 2005,PSB,National
114,"Fully Automated Peeling Technique For T1-Weighted, High-Quality Mr Head Scans.",2004,"Ravinda G. N. Meegama, Jagath C. Rajapakse",Int. J. Image Graph. 4: 141-156 ,IJIG,Unranked
115,A variant of SVM-RFE for gene selection in cancer classification with expression data.,2004,"Kaibo Duan, Jagath C. Rajapakse",CIBCB 2004: 49-55,CIBCB,C
116,Two-stage support vector machines to protein relative solvent accessibility prediction.,2004,"Minh Ngoc Nguyen, Jagath C. Rajapakse",CIBCB 2004: 67-72,CIBCB,C
117,Inferring neutral evolution from Parkinson's disease genes.,2004,"Gavyn Pang, Jagath C. Rajapakse",CIBCB 2004: 102-107,CIBCB,C
118,Graphical approach for motif recognition in DNA sequences.,2004,"Xiao Yang, Jagath C. Rajapakse",CIBCB 2004: 147-152,CIBCB,C
119,High sensitivity technique for translation initiation site detection.,2004,"Loi Sy Ho, Jagath C. Rajapakse",CIBCB 2004: 153-159,CIBCB,C
120,Color channel encoding with NMF for face recognition.,2004,"Menaka Rajapakse, Jeffrey Tan, Jagath C. Rajapakse",ICIP 2004: 2007-2010,ICIP,B
121,An Exploratory Approach to Modelling Effective Connectivity.,2004,"Jagath C. Rajapakse, Kanyan Yang",ISBI 2004: 844-847,ISBI,Unranked
122,Eliminating indeterminacy in ICA.,2003,"Wei Lu, Jagath C. Rajapakse",Neurocomputing 50: 271-290 ,IJON,Unranked
123,NURBS-Based Segmentation of the Brain in Medical Images.,2003,"Ravinda G. N. Meegama, Jagath C. Rajapakse",Int. J. Pattern Recognit. Artif. Intell. 17: 995-1009 ,IJPRAI,Unranked
124,NURBS snakes.,2003,"Ravinda G. N. Meegama, Jagath C. Rajapakse",Image Vis. Comput. 21: 551-562 ,IVC,Unranked
125,Two-Stage support vector machines for protein secondary structure prediction.,2003,"Minh Ngoc Nguyen, Jagath C. Rajapakse",Neural Parallel Sci. Comput. 11: 1-18 ,NPSC,Unranked
126,Adaptive blind signal and image processing: learning algorithms and applications [Book Review].,2003,Jagath C. Rajapakse,IEEE Trans. Neural Networks 14: 1580 ,TNN,Unranked
127,"Adaptive blind signal and image processing: learning algorithms and applications: A. Cichocki, S. Amari, Wiley, New York, 2002, 586pp., ISBN 0471 60791 6.",2002,Jagath C. Rajapakse,Neurocomputing 49: 439-443 ,IJON,Unranked
128,NURBS-based analysis of gender-related variability of the human brain surface.,2002,"Jagath C. Rajapakse, Ravinda G. N. Meegama, Loi Sy Ho",ICARCV 2002: 520-524,ICARCV,C
129,Blind processing in neuroimaging: application to FMRI.,2002,Jagath C. Rajapakse,ICARCV 2002: 1180-1185,ICARCV,C
130,Parameter estimation of fMRI time-series using frequency analysis.,2002,"Keng Wah Choo, Jagath C. Rajapakse",ICARCV 2002: 1293-1298,ICARCV,C
131,Augmenting HMM with neural network for finding gene structure.,2002,"Loi Sy Ho, Jagath C. Rajapakse, Minh Ngoc Nguyen",ICARCV 2002: 1522-1527,ICARCV,C
132,Combining GOR techniques with support vector machines for protein secondary structure prediction.,2002,"Minh Ngoc Nguyen, Jagath C. Rajapakse, Loi Sy Ho",ICARCV 2002: 1528-1533,ICARCV,C
133,Fuzzy neural approach for segmentation of subcortical structures from MR head scans.,2002,"Shi Jian, Li Shan, Jagath C. Rajapakse",ICARCV 2002: 1534-1538,ICARCV,C
134,Emerging region segmentation.,2002,Jagath C. Rajapakse,ICARCV 2002: 1706-1709,ICARCV,C
135,A NURBS-Based Technique for the Segmentation of Medical Images.,2002,"Ravinda G. N. Meegama, Jagath C. Rajapakse",ICVGIP 2002,ICVGIP,Unranked
136,Bayesian approach to segmentation of statistical parametric maps.,2001,"Jagath C. Rajapakse, Jayasanka Piyaratna",IEEE Trans. Biomed. Eng. 48: 1186-1194 ,TBE,Unranked
137,Spatiotemporal Analysis of Functional Images Using the Fixed Effect Model.,2001,"Jayasanka Piyaratna, Jagath C. Rajapakse",IPMI 2001: 190-196,IPMI,Unranked
138,A neural network for undercomplete independent component analysis.,2000,"Lu Wei, Jagath C. Rajapakse",ESANN 2000: 123-128,ESANN,B
139,Boundary based movement correction of functional MR data using a genetic algorithm.,2000,"Guojun Bao, Jagath C. Rajapakse",ESANN 2000: 183-188,ESANN,B
140,Constrained Independent Component Analysis.,2000,"Wei Lu, Jagath C. Rajapakse",NIPS 2000: 570-576,NIPS,Unranked
141,Segmentation of MR images with intensity inhomogeneities.,1998,"Jagath C. Rajapakse, Frithjof Kruggel",Image Vis. Comput. 16: 165-180 ,IVC,Unranked
142,Neuronal and Hemodynamic Events from fMRI Time-Series.,1998,"Jagath C. Rajapakse, Frithjof Kruggel, Stefan Zysset, D. Yves von Cramon",J. Adv. Comput. Intell. Intell. Informatics 2: 185-194 ,JACIII,Unranked
143,Statistical Approach to Segmentation of Single-Channel Cerebral MR Images.,1997,"Jagath C. Rajapakse, Jay N. Giedd, Judith L. Rapoport",IEEE Trans. Medical Imaging 16: 176-186 ,TMI,Unranked
144,Neuronal and Hemodynamic Responses from Functional MRI Time-Series: A Computational Model.,1997,"Jagath C. Rajapakse, Frithjof Kruggel",ICONIP  1997: 30-33,ICONIP,B
145,Neuromorphic model for information fusion.,1991,"Jagath C. Rajapakse, Raj Acharya",ICASSP 1991: 2397-2400,ICASSP,Unranked
146,Multi sensor data fusion within hierarchical neural networks.,1990,"Jagath C. Rajapakse, Raj Acharya",IJCNN 1990: 17-22,IJCNN,B
