,Title,Year,Authors,Journal,Journal Acronym,Rank
29,3D nanosystems enable embedded abundant-data computing: special session paper.,2017,"William Hwang, Mohamed M. Sabry Aly, Yash H. Malviya, Mingyu Gao, Tony F. Wu, Christos Kozyrakis, H.-S. Philip Wong, Subhasish Mitra",CODES+ISSS 2017: 29:1-29:2,CODES,Unranked
30,Nano-engineered architectures for ultra-low power wireless body sensor nodes.,2016,"Rubén Braojos, David Atienza, Mohamed M. Sabry Aly, Tony F. Wu, H.-S. Philip Wong, Subhasish Mitra, Giovanni Ansaloni",CODES+ISSS 2016: 23:1-23:10,CODES,Unranked
31,Memories for NTC.,2016,"Tobias Gemmeke, Mohamed M. Sabry, Jan Stuijt, Pieter Schuddinck, Praveen Raghavan, Francky Catthoor",Near Threshold Computing 2016: 75-100,COLLECTIONS,Unranked
32,"Energy-Efficient Abundant-Data Computing: The N3XT 1, 000x.",2015,"Mohamed M. Sabry, Mingyu Gao, Gage Hills, Chi-Shuen Lee, Greg Pitner, Max M. Shulaker, Tony F. Wu, Mehdi Asheghi, Jeffrey Bokor, Franz Franchetti, Kenneth E. Goodson, Christos Kozyrakis, Igor L. Markov, Kunle Olukotun, Larry T. Pileggi, Eric Pop, Jan M. Rabaey, Christopher Ré, H.-S. Philip Wong, Subhasish Mitra",Computer 48: 24-33 ,COMPUTER,Unranked
33,Classification Framework for Analysis and Modeling of Physically Induced Reliability Violations.,2015,"Dimitrios Rodopoulos, Georgia Psychou, Mohamed M. Sabry, Francky Catthoor, Antonis Papanikolaou, Dimitrios Soudris, Tobias G. Noll, David Atienza",ACM Comput. Surv. 47: 38:1-38:33 ,CSUR,Unranked
34,Monolithic 3D integration: a path from concept to reality.,2015,"Max M. Shulaker, Tony F. Wu, Mohamed M. Sabry, Hai Wei, H.-S. Philip Wong, Subhasish Mitra",DATE 2015: 1197-1202,DATE,B
35,ICCAD 2015 Contest in 3D Interlayer Cooling Optimized Network.,2015,"Arvind Sridhar, Mohamed M. Sabry, David Atienza",ICCAD 2015: 912-915,ICCAD,A
36,Power-Thermal Modeling and Control of Energy-Efficient Servers and Datacenters.,2015,"Jungsoo Kim, Mohamed M. Sabry, Martino Ruggiero, David Atienza",Handbook on Data Centers 2015: 857-913,SP,A*
37,Temperature-Aware Design and Management for 3D Multi-Core Architectures.,2014,"Mohamed M. Sabry, David Atienza",Found. Trends Electron. Des. Autom. 8: 117-197 ,FTEDA,Unranked
38,A Semi-Analytical Thermal Modeling Framework for Liquid-Cooled ICs.,2014,"Arvind Sridhar, Mohamed M. Sabry, David Atienza",IEEE Trans. Comput. Aided Des. Integr. Circuits Syst. 33: 1145-1158 ,TCAD,Unranked
39,OCEAN: An Optimized HW/SW Reliability Mitigation Approach for Scratchpad Memories in Real-Time SoCs.,2014,"Mohamed M. Sabry, David Atienza, Francky Catthoor",ACM Trans. Embed. Comput. Syst. 13: 138:1-138:26 ,TECS,Unranked
40,Resolving the memory bottleneck for single supply near-threshold computing.,2014,"Tobias Gemmeke, Mohamed M. Sabry, Jan Stuijt, Praveen Raghavan, Francky Catthoor, David Atienza",DATE 2014: 1-6,DATE,B
41,A quality-scalable and energy-efficient approach for spectral analysis of heart rate variability.,2014,"Georgios Karakonstantis, Aviinaash Sankaranarayanan, Mohamed M. Sabry, David Atienza, Andreas Burg",DATE 2014: 1-6,DATE,B
42,Global fan speed control considering non-ideal temperature measurements in enterprise servers.,2014,"Jungsoo Kim, Mohamed M. Sabry, David Atienza, Kalyan Vaidyanathan, Kenny C. Gross",DATE 2014: 1-6,DATE,B
43,Integrated microfluidic power generation and cooling for bright silicon MPSoCs.,2014,"Mohamed M. Sabry, Arvind Sridhar, David Atienza, Patrick W. Ruch, Bruno Michel",DATE 2014: 1-6,DATE,B
44,PowerCool: simulation of integrated microfluidic power generation in bright silicon MPSoCs.,2014,"Arvind Sridhar, Mohamed M. Sabry, Patrick W. Ruch, David Atienza, Bruno Michel",ICCAD 2014: 527-534,ICCAD,A
45,GreenCool: An Energy-Efficient Liquid Cooling Design Technique for 3-D MPSoCs Via Channel Width Modulation.,2013,"Mohamed M. Sabry, Arvind Sridhar, Jie Meng, Ayse K. Coskun, David Atienza",IEEE Trans. Comput. Aided Des. Integr. Circuits Syst. 32: 524-537 ,TCAD,Unranked
46,Design of energy efficient and dependable health monitoring systems under unreliable nanometer technologies.,2012,"Mohamed M. Sabry, Georgios Karakonstantis, David Atienza, Andreas Burg",BODYNETS 2012: 52-58,BODYNETS,Unranked
47,Thermal balancing of liquid-cooled 3D-MPSoCs using channel modulation.,2012,"Mohamed M. Sabry, Arvind Sridhar, David Atienza",DATE 2012: 599-604,DATE,B
48,A hybrid HW-SW approach for intermittent error mitigation in streaming-based embedded systems.,2012,"Mohamed M. Sabry, David Atienza, Francky Catthoor",DATE 2012: 1110-1113,DATE,B
49,Wearout-aware compiler-directed register assignment for embedded systems.,2012,"Fahad Ahmed, Mohamed M. Sabry, David Atienza, Linda Milor",ISQED 2012: 33-40,ISQED,Unranked
50,Hierarchical Thermal Management Policy for High-Performance 3D Systems With Liquid Cooling.,2011,"Francesco Zanini, Mohamed M. Sabry, David Atienza, Giovanni De Micheli",IEEE J. Emerg. Sel. Topics Circuits Syst. 1: 88-101 ,ESTICAS,Unranked
51,"Attaining Single-Chip, High-Performance Computing through 3D Systems with Active Cooling.",2011,"Ayse K. Coskun, David Atienza, Mohamed M. Sabry, Jie Meng",IEEE Micro 31: 63-75 ,MICRO,Unranked
52,Energy-Efficient Multiobjective Thermal Control for Liquid-Cooled 3-D Stacked Architectures.,2011,"Mohamed M. Sabry, Ayse K. Coskun, David Atienza, Tajana Simunic Rosing, Thomas Brunschwiler",IEEE Trans. Comput. Aided Des. Integr. Circuits Syst. 30: 1883-1896 ,TCAD,Unranked
53,Towards thermally-aware design of 3D MPSoCs with inter-tier cooling.,2011,"Mohamed M. Sabry, Arvind Sridhar, David Atienza, Yuksel Temiz, Yusuf Leblebici, S. Szczukiewicz, Navid Borhani, John Richard Thome, Thomas Brunschwiler, Bruno Michel",DATE 2011: 1466-1471,DATE,B
54,"PRO3D, Programming for Future 3D Manycore Architectures: Project's Interim Status.",2011,"Christian Fabre, Iuliana Bacivarov, Ananda Basu, Martino Ruggiero, David Atienza, Eric Flamand, Jean-Pierre Krimm, Julien Mottin, Lars Schor, Pratyush Kumar, Hoeseok Yang, Devesh B. Chokshi, Lothar Thiele, Saddek Bensalem, Marius Bozga, Luca Benini, Mohamed M. Sabry, Yusuf Leblebici, Giovanni De Micheli, Diego Melpignano",FMCO 2011: 277-293,FMCO,Unranked
55,Thermal analysis and active cooling management for 3D MPSoCs.,2011,"Mohamed M. Sabry, David Atienza, Ayse K. Coskun",ISCAS 2011: 2237-2240,ISCAS,Unranked
56,Thermal-Aware Compilation for Register Window-Based Embedded Processors.,2010,"Mohamed M. Sabry, José L. Ayala, David Atienza",IEEE Embed. Syst. Lett. 2: 103-106 ,ESL,Unranked
57,Thermal-aware compilation for system-on-chip processing architectures.,2010,"Mohamed M. Sabry, José L. Ayala, David Atienza",ACM Great Lakes Symposium on VLSI 2010: 221-226,GLVLSI,Unranked
58,Performance and energy trade-offs analysis of L2 on-chip cache architectures for embedded MPSoCs.,2010,"Mohamed M. Sabry, Martino Ruggiero, Pablo García Del Valle",ACM Great Lakes Symposium on VLSI 2010: 305-310,GLVLSI,Unranked
59,Fuzzy control for enforcing energy efficiency in high-performance 3D systems.,2010,"Mohamed M. Sabry, Ayse K. Coskun, David Atienza",ICCAD 2010: 642-648,ICCAD,A
60,TLM-Based Verification of a Combined Switching Networks-on-Chip Router.,2008,"Mohamed M. Sabry, M. Watheq El-Kharashi, Hassan Shehata Bedor, Ashraf Salem",FDL 2008: 255-256,FDL,C
